constituent_id,first_gift_date,last_gift_date,lifetime_gifts,lifetime_giving,average_gift,largest_gift,donor_level,retention_status,has_open_pledge,household_id,giving_2021,giving_2022,giving_2023,giving_2024,giving_2025
1224,2023-04-18,2025-04-22,37,6286.776,169.9128649,458.54,Major,Retained,0,,0,0,1494.236,4394.76,397.78
1225,2024-05-15,2025-03-10,4,454.8,113.7,259.14,General,Retained,0,,0,0,0,105.22,349.58
1226,2024-10-06,2024-10-10,2,751.56,375.78,482.52,General,Lapsed,0,206,0,0,0,751.56,0
1228,2024-10-03,2025-02-05,2,1034.88,517.44,537.98,Mid-level,Retained,1,208,0,0,0,537.98,496.9
1229,2024-07-13,2024-12-13,11,2584.88,234.9890909,381.56,Mid-level,Lapsed,0,,0,0,0,2584.88,0
1230,2024-01-29,2025-01-23,4,1134.74,283.685,467.38,Mid-level,Retained,0,,0,0,0,667.36,467.38
1231,2022-12-26,2025-05-19,30,27209.16,906.972,1752.84,Principal,Retained,0,209,0,777.06,4414.1,15225.76,6792.24
1232,2024-08-16,2025-05-19,6,5064.6,844.1,1715.02,Major,Retained,0,,0,0,0,1211.84,3852.76
1233,2023-11-07,2025-04-21,16,76406.46,4775.40375,10185.46,Principal,Retained,0,,0,0,4166.14,69109.54,3130.78
1235,2024-11-10,2024-11-28,2,352.66,176.33,213.84,General,Lapsed,0,,0,0,0,352.66,0
1236,2023-09-29,2024-12-23,5,14341.8,2868.36,4079.72,Major,Lapsed,0,,0,0,2915.9,11425.9,0
1237,2022-12-26,2024-12-21,9,1260.88,140.0977778,286.06,Mid-level,Lapsed,0,210,0,207.22,149.68,903.98,0
1239,2023-01-07,2025-05-07,10,34127.68,3412.768,6064.98,Principal,Retained,0,,0,0,4053.42,21964,8110.26
1240,2024-01-14,2024-11-27,3,3660.5,1220.166667,2432.72,Mid-level,Lapsed,0,211,0,0,0,3660.5,0
1241,2025-03-19,2025-05-02,2,1291.62,645.81,677.7,Mid-level,Reactivated,0,212,0,0,0,0,1291.62
1242,2022-04-19,2025-05-04,50,7117.412,142.34824,575.22,Major,Retained,0,213,0,1368.054,721.722,4588.776,438.86
1243,2024-12-12,2025-05-15,15,709317.2,47287.81333,133097.86,Principal,Retained,0,,0,0,0,373416.52,335900.68
1244,2023-01-03,2025-03-14,9,4200.02,466.6688889,719.18,Mid-level,Retained,0,,0,0,1244.16,2548.58,407.28
1245,2022-04-03,2025-04-19,38,6549.82,172.3636842,462.1,Major,Retained,0,,0,938.14,1125.36,4001.8,484.52
1246,2022-01-05,2025-03-10,10,11445.88,1144.588,2300.18,Major,Retained,0,,0,2485.68,0,6303.98,2656.22
1247,2022-01-22,2025-02-04,8,1646,205.75,468.28,Mid-level,Retained,1,,0,111.84,249.52,686.02,598.62
1248,2023-01-04,2024-10-10,7,4696.14,670.8771429,911.8,Mid-level,Lapsed,0,214,0,0,1505.48,3190.66,0
1249,2023-11-30,2025-05-14,7,767.56,109.6514286,254.94,General,Retained,0,215,0,0,67.04,490.72,209.8
1250,2024-01-16,2025-02-06,6,341.8,56.96666667,140.78,General,Retained,0,216,0,0,0,334.96,6.84
1251,2022-07-07,2025-02-12,27,113458.78,4202.177037,9874.62,Principal,Retained,0,217,0,19337.14,18583.86,70906,4631.78
1253,2023-07-30,2025-02-03,10,2021.18,202.118,419.16,Mid-level,Retained,0,219,0,0,586.16,1106.18,328.84
1254,2024-01-18,2025-05-16,6,817.9,136.3166667,178.54,General,Retained,0,220,0,0,0,521.1,296.8
1255,2021-06-19,2025-03-03,40,26435.244,660.8811,2271.22,Principal,Retained,0,221,2043.68,2164.92,9636.584,12281.56,308.5
1256,2024-10-09,2024-11-28,3,382.66,127.5533333,237.28,General,Lapsed,0,222,0,0,0,382.66,0
1257,2021-07-13,2025-03-25,42,5099.604,121.4191429,458.74,Major,Retained,0,,802.02,966.3,355.2,2513.64,462.444
1258,2022-10-01,2025-03-14,37,4784.24,129.3037838,483.74,Mid-level,Retained,1,,0,558.64,606.46,2798.94,820.2
1259,2022-04-19,2025-01-03,7,5038.3,719.7571429,1541.68,Major,Retained,0,,0,860.82,1146.24,2111.34,919.9
1260,2022-07-04,2024-12-19,14,9764.4,697.4571429,1531.6,Major,Lapsed,0,,0,1570.96,3831.06,4362.38,0
1261,2024-11-22,2024-11-22,1,810.9,810.9,810.9,General,Lapsed,0,,0,0,0,810.9,0
1262,2022-07-01,2025-04-24,34,3734.49,109.8379412,380.76,Mid-level,Retained,0,,0,210.04,583.8,2252.182,688.468
1263,2023-01-28,2024-11-26,7,1703.64,243.3771429,708.66,Mid-level,Lapsed,0,,0,0,173.9,1529.74,0
1264,2024-07-31,2025-03-14,6,864.94,144.1566667,253.7,General,Retained,0,,0,0,0,592.02,272.92
1265,2021-10-19,2025-04-20,10,7696.96,769.696,2256.7,Major,Retained,0,223,1310.78,2691.5,993.84,1820.52,880.32
1266,2023-06-03,2025-05-13,14,2755.42,196.8157143,539.26,Mid-level,Retained,0,224,0,0,291.32,1284.54,1179.56
1267,2021-04-06,2025-04-25,33,3444.92,104.3915152,284.94,Mid-level,Retained,0,225,1199.82,228.22,679.52,1091.82,245.54
1268,2025-01-29,2025-03-29,4,14044.6,3511.15,3982.5,Major,Reactivated,0,,0,0,0,0,14044.6
1269,2021-10-22,2024-12-15,9,1525.06,169.4511111,392.8,Mid-level,Lapsed,0,226,130.5,435.8,406.62,552.14,0
1271,2024-10-02,2025-03-27,4,512.16,128.04,192.38,General,Retained,0,228,0,0,0,56.28,455.88
1272,2022-04-06,2024-08-02,6,963.1,160.5166667,321.08,General,Lapsed,1,229,0,165.9,252.06,545.14,0
1273,2023-05-05,2025-04-02,29,4219.992,145.5169655,561.1,Mid-level,Retained,0,,0,0,758.84,3188.432,272.72
1274,2022-08-23,2025-02-09,26,3797.302,146.0500769,391.52,Mid-level,Retained,0,,0,595.76,687.982,2267.38,246.18
1275,2023-06-04,2025-03-29,21,19603.72,933.5104762,1893.52,Major,Retained,0,230,0,0,1711.06,15650.62,2242.04
1276,2023-01-19,2025-04-21,9,8530.72,947.8577778,1944.64,Major,Retained,0,231,0,0,2595.94,4588.66,1346.12
1277,2023-01-02,2025-02-02,10,2765.76,276.576,681.78,Mid-level,Retained,0,232,0,0,315.28,1864.78,585.7
1278,2024-07-19,2024-11-29,2,175.48,87.74,92.56,General,Lapsed,1,,0,0,0,175.48,0
1279,2021-10-16,2025-04-18,21,2372.916,112.996,452.3,Mid-level,Retained,1,233,245.92,599.22,384.08,955.836,187.86
1280,2022-08-23,2025-05-18,21,3182.48,151.5466667,428.24,Mid-level,Retained,0,,0,350.86,620.04,1353.06,858.52
1281,2024-02-24,2024-12-17,12,318250.28,26520.85667,53277.12,Principal,Lapsed,0,,0,0,0,318250.28,0
1282,2023-04-30,2025-04-21,27,3625.22,134.2674074,343.76,Mid-level,Retained,0,,0,0,237.7,2975.64,411.88
1283,2022-01-06,2025-03-15,8,754.46,94.3075,192.24,General,Retained,0,234,0,263.52,68.16,332.52,90.26
1284,2021-11-22,2024-12-15,11,49422.26,4492.932727,8832.14,Principal,Lapsed,0,235,3634.84,0,0,45787.42,0
1285,2024-08-21,2025-01-04,7,1000.56,142.9371429,217.74,Mid-level,Retained,0,236,0,0,0,806.08,194.48
1287,2024-02-24,2024-11-28,3,1636.28,545.4266667,709.76,Mid-level,Lapsed,0,,0,0,0,1636.28,0
1288,2024-01-12,2025-03-25,12,1557.9,129.825,221.2,Mid-level,Retained,0,238,0,0,0,1186.68,371.22
1289,2023-08-01,2025-04-21,6,843.28,140.5466667,421.9,General,Retained,0,239,0,0,139.2,109.94,594.14
1290,2024-07-03,2025-03-22,12,10705.78,892.1483333,2419.78,Major,Retained,0,,0,0,0,5916.56,4789.22
1291,2024-07-02,2024-10-08,2,70249.32,35124.66,60875.44,Principal,Lapsed,0,,0,0,0,70249.32,0
1292,2024-07-02,2024-12-15,6,819.78,136.63,288.82,General,Lapsed,0,,0,0,0,819.78,0
1293,2023-05-29,2025-04-16,13,2156.36,165.8738462,479.56,Mid-level,Retained,0,,0,0,177.2,1547.84,431.32
1294,2024-02-24,2025-03-31,5,908.18,181.636,349.1,General,Retained,0,,0,0,0,590.92,317.26
1295,2023-01-31,2025-05-26,8,928.86,116.1075,201.94,General,Retained,0,,0,0,210.34,548.74,169.78
1296,2023-12-01,2024-12-14,10,12388.26,1238.826,2959.84,Major,Lapsed,0,,0,0,2959.84,9428.42,0
1297,2024-10-09,2025-04-01,10,1100.5,110.05,289.5,Mid-level,Retained,0,,0,0,0,847.48,253.02
1298,2025-01-25,2025-03-17,3,346.14,115.38,141.76,General,Reactivated,0,240,0,0,0,0,346.14
1299,2024-01-28,2025-05-25,13,1841.54,141.6569231,426.66,Mid-level,Retained,1,241,0,0,0,1237.46,604.08
1300,2023-01-16,2025-03-03,15,3215.26,214.3506667,453.54,Mid-level,Retained,0,242,0,0,933.7,2184.56,97
1301,2024-02-24,2025-03-25,12,1431.4,119.2833333,274.1,Mid-level,Retained,0,,0,0,0,1118.5,312.9
1302,2024-04-10,2025-05-17,20,3015.95,150.7975,311.52,Mid-level,Retained,0,,0,0,0,2287.7,728.25
1303,2024-07-19,2025-03-23,5,501.16,100.232,175.46,General,Retained,0,243,0,0,0,482,19.16
1304,2023-11-09,2025-03-29,19,718605.674,37821.35126,115763.26,Principal,Retained,0,244,0,0,200292.76,492208.934,26103.98
1305,2023-11-07,2024-12-19,6,1039.34,173.2233333,407.78,Mid-level,Lapsed,0,245,0,0,10.4,1028.94,0
1306,2022-01-03,2024-11-27,13,44049.66,3388.435385,9389.44,Principal,Lapsed,0,246,0,17399.88,3497.36,23152.42,0
1307,2022-01-20,2025-01-26,9,58498.26,6499.806667,14905.72,Principal,Retained,0,247,0,20110.76,6671.7,21598.52,10117.28
1308,2022-09-30,2025-03-08,13,1964.06,151.0815385,275.12,Mid-level,Retained,0,,0,233.76,731.88,826.8,171.62
1309,2023-04-28,2025-01-06,15,2445.38,163.0253333,300.44,Mid-level,Retained,0,,0,0,461.96,1882.6,100.82
1310,2024-10-03,2024-10-10,2,543.7,271.85,354.12,General,Lapsed,1,,0,0,0,543.7,0
1311,2024-07-30,2025-03-26,3,564.04,188.0133333,387.86,General,Retained,0,,0,0,0,137.36,426.68
1312,2024-04-18,2025-04-22,14,1745.32,124.6657143,262.54,Mid-level,Retained,0,248,0,0,0,1569.12,176.2
1313,2024-02-24,2025-04-01,20,18017.78,900.889,2109,Major,Retained,0,,0,0,0,15038.96,2978.82
1315,2023-06-03,2025-04-18,9,7534.04,837.1155556,1881.26,Major,Retained,0,,0,0,371.96,4160.16,3001.92
1316,2023-01-31,2025-04-23,8,9416.74,1177.0925,2424.26,Major,Retained,0,250,0,0,3216.02,2424.26,3776.46
1317,2024-02-22,2025-05-12,10,8750,875,2015.44,Major,Retained,0,251,0,0,0,7988.52,761.48
1318,2024-06-29,2025-05-09,5,783,156.6,481.52,General,Retained,0,252,0,0,0,301.48,481.52
1319,2024-01-09,2025-03-31,13,10696.8,822.8307692,2075.64,Major,Retained,0,,0,0,0,10185.4,511.4
1320,2021-11-22,2025-03-08,15,1421.08,94.73866667,291.66,Mid-level,Retained,0,,291.66,0,587.52,377.24,164.66
1321,2023-11-26,2025-04-22,18,3693.38,205.1877778,552.6,Mid-level,Retained,1,,0,0,342.02,3164.74,186.62
1322,2022-07-03,2025-04-20,53,7508.744,141.6744151,569.54,Major,Retained,0,253,0,207.86,1229.66,4383.262,1687.962
1323,2023-06-02,2024-09-27,4,354.94,88.735,133.3,General,Lapsed,0,254,0,0,140.36,214.58,0
1324,2023-10-03,2025-04-20,12,1557.64,129.8033333,270.18,Mid-level,Retained,0,255,0,0,463.5,707.06,387.08
1325,2024-07-23,2024-10-10,5,919.98,183.996,203.34,General,Lapsed,0,256,0,0,0,919.98,0
1326,2022-07-08,2025-04-30,9,1626.26,180.6955556,473.08,Mid-level,Retained,1,257,0,129.86,434.74,762.36,299.3
1327,2024-10-20,2025-05-16,9,899.62,99.95777778,204.82,General,Retained,1,,0,0,0,570.26,329.36
1328,2024-05-15,2025-04-21,13,52296.04,4022.772308,14524.02,Principal,Retained,0,258,0,0,0,44375.32,7920.72
1329,2022-10-02,2024-12-10,6,726.18,121.03,187.28,General,Lapsed,0,,0,235.06,199.04,292.08,0
1330,2024-10-03,2025-02-02,2,4487.44,2243.72,3502.84,Mid-level,Retained,0,,0,0,0,984.6,3502.84
1331,2024-01-29,2025-05-20,6,5946.96,991.16,1957.84,Major,Retained,1,,0,0,0,2077.52,3869.44
1332,2024-10-10,2025-04-22,5,911.26,182.252,234.38,General,Retained,0,259,0,0,0,614.76,296.5
1333,2021-05-27,2024-01-27,6,1068.92,178.1533333,398.12,Mid-level,Lapsed,0,,416.96,253.84,0,398.12,0
1334,2022-04-19,2024-10-10,10,1261.638,126.1638,238.4,Mid-level,Lapsed,0,260,0,432.48,344.438,484.72,0
1335,2024-08-10,2025-03-23,9,1230.86,136.7622222,218.92,Mid-level,Retained,0,261,0,0,0,803.88,426.98
1336,2024-01-15,2025-05-11,5,1496.7,299.34,441.66,Mid-level,Retained,0,262,0,0,0,931.84,564.86
1338,2024-07-20,2025-04-24,10,2065.36,206.536,555.46,Mid-level,Retained,0,263,0,0,0,787.58,1277.78
1339,2025-03-14,2025-05-24,3,12808.08,4269.36,8493.42,Major,Reactivated,0,264,0,0,0,0,12808.08
1340,2021-06-10,2024-11-20,9,1092.3,121.3666667,239.94,Mid-level,Lapsed,0,,243.7,0,449.88,398.72,0
1341,2024-10-08,2025-02-08,5,517.56,103.512,175.58,General,Retained,0,,0,0,0,485.52,32.04
1342,2023-08-02,2025-03-22,16,2281.6,142.6,335.04,Mid-level,Retained,1,,0,0,314.66,1624.38,342.56
1343,2024-02-01,2024-12-20,9,7382.34,820.26,1570.2,Major,Lapsed,0,,0,0,0,7382.34,0
1344,2023-04-11,2024-11-29,5,4489.04,897.808,1920.78,Mid-level,Lapsed,0,,0,0,498.06,3990.98,0
1345,2022-11-15,2024-08-17,7,8579.94,1225.705714,2434.62,Major,Lapsed,0,,0,595.34,2533.68,5450.92,0
1346,2021-08-24,2025-04-29,19,3964.08,208.6357895,716.42,Mid-level,Retained,0,,389.4,304.02,338.48,2237.94,694.24
1347,2021-12-23,2025-02-10,22,3277.5,148.9772727,483.12,Mid-level,Retained,0,,233.4,29.2,207.48,2658.82,148.6
1348,2024-07-25,2025-01-08,6,6158.3,1026.383333,2177.46,Major,Retained,0,,0,0,0,5170.2,988.1
1349,2024-08-02,2025-05-20,3,13867.02,4622.34,9016.22,Major,Retained,0,265,0,0,0,4850.8,9016.22
1350,2024-06-30,2024-10-10,4,2674.18,668.545,1270.56,Mid-level,Lapsed,0,266,0,0,0,2674.18,0
1351,2023-05-20,2025-05-14,34,3308.8,97.31764706,340.6,Mid-level,Retained,1,267,0,0,583.68,2527.48,197.64
1352,2023-11-29,2025-04-22,24,122668.38,5111.1825,14454.92,Principal,Retained,0,268,0,0,18410.74,79488.14,24769.5
1353,2022-11-29,2024-12-26,9,1186.22,131.8022222,322.82,Mid-level,Lapsed,0,269,0,238.04,260.1,688.08,0
1354,2025-01-05,2025-01-05,1,548.98,548.98,548.98,General,Reactivated,0,270,0,0,0,0,548.98
1355,2023-07-28,2025-03-16,8,1200.04,150.005,428.42,Mid-level,Retained,0,,0,0,410.04,686.2,103.8
1356,2022-11-16,2025-03-21,30,24693.768,823.1256,2165.96,Major,Retained,1,,0,2373.02,4058.64,17405.668,856.44
1357,2023-10-03,2025-03-30,14,2910.72,207.9085714,594.18,Mid-level,Retained,0,271,0,0,1260.82,1629.76,20.14
1358,2022-04-19,2025-03-15,14,2034.7,145.3357143,372,Mid-level,Retained,0,,0,750.74,194.56,955.04,134.36
1359,2023-05-02,2025-05-20,6,3049.22,508.2033333,683.2,Mid-level,Retained,0,,0,0,227.8,2200.68,620.74
1360,2022-11-24,2025-03-24,9,715.74,79.52666667,166.48,General,Retained,0,,0,116.3,72.76,418.62,108.06
1361,2023-04-15,2025-03-16,12,1713.34,142.7783333,361.44,Mid-level,Retained,0,,0,0,153.28,1307.36,252.7
1362,2021-08-24,2025-01-25,25,2674.3,106.972,314.44,Mid-level,Retained,0,272,482.62,297.98,299.46,1457.18,137.06
1363,2021-11-22,2025-01-28,8,1637.02,204.6275,417.74,Mid-level,Retained,0,273,294.66,279.38,59.74,585.5,417.74
1364,2021-04-18,2024-12-10,10,1326.04,132.604,477.7,Mid-level,Lapsed,0,,113.76,0,263.46,948.82,0
1365,2024-04-13,2025-04-30,7,1117.96,159.7085714,361.08,Mid-level,Retained,0,,0,0,0,631.22,486.74
1366,2021-06-06,2025-03-24,14,1119.562,79.96871429,258.94,Mid-level,Retained,0,,219.342,269.14,199.98,128.68,302.42
1367,2024-01-08,2025-02-03,8,5250.88,656.36,1957.8,Major,Retained,0,274,0,0,0,3293.08,1957.8
1368,2023-10-14,2025-03-27,5,963.02,192.604,557.1,General,Retained,0,,0,0,32.56,837.1,93.36
1369,2025-04-18,2025-04-18,1,16126.26,16126.26,16126.26,Major,Reactivated,0,,0,0,0,0,16126.26
1370,2025-05-10,2025-05-10,1,351.06,351.06,351.06,General,Reactivated,0,275,0,0,0,0,351.06
1371,2021-06-06,2024-12-28,30,3745.3,124.8433333,395.54,Mid-level,Lapsed,0,,839.92,835.88,422.5,1647,0
1372,2023-01-01,2025-03-18,11,2337.74,212.5218182,497.02,Mid-level,Retained,0,,0,0,380.76,1510.3,446.68
1373,2023-11-29,2025-05-14,14,1892.74,135.1957143,461.02,Mid-level,Retained,0,,0,0,461.02,1191.84,239.88
1374,2024-04-15,2025-02-11,9,1272.74,141.4155556,375.34,Mid-level,Retained,0,,0,0,0,1261.3,11.44
1375,2024-07-22,2025-02-11,4,755.38,188.845,284.88,General,Retained,1,276,0,0,0,432.02,323.36
1376,2024-03-04,2025-01-30,5,4169.74,833.948,1999.68,Mid-level,Retained,1,277,0,0,0,3880.22,289.52
1377,2022-11-28,2025-04-26,8,7054.3,881.7875,1633.52,Major,Retained,0,,0,535.82,1813.24,2182.72,2522.52
1378,2022-09-28,2024-07-31,11,2088.04,189.8218182,460.28,Mid-level,Lapsed,0,,0,338.62,821.66,927.76,0
1379,2022-10-02,2025-03-10,11,1898.08,172.5527273,548.14,Mid-level,Retained,0,278,0,222.7,823.96,612.62,238.8
1380,2023-07-23,2025-04-02,22,3316.968,150.7712727,406.88,Mid-level,Retained,0,279,0,0,435.3,2372.608,509.06
1381,2022-11-16,2024-12-14,23,2929.36,127.3634783,394.54,Mid-level,Lapsed,0,280,0,148.74,383.22,2397.4,0
1382,2025-03-07,2025-03-14,2,277.66,138.83,143.88,General,Reactivated,0,,0,0,0,0,277.66
1384,2022-04-19,2025-03-21,13,2691.4,207.0307692,467.46,Mid-level,Retained,0,,0,260,327.12,1715.32,388.96
1385,2021-10-01,2025-05-22,40,7219.018,180.47545,459.68,Major,Retained,0,,650.04,1165.92,676.968,3054.094,1671.996
1386,2024-11-21,2024-12-22,3,1179.94,393.3133333,450.04,Mid-level,Lapsed,0,,0,0,0,1179.94,0
1387,2022-07-03,2025-05-20,27,3387.16,125.4503704,475.78,Mid-level,Retained,1,282,0,333.64,561,899.6,1592.92
1388,2025-04-18,2025-04-23,3,186.5,62.16666667,153.46,General,Reactivated,1,283,0,0,0,0,186.5
1389,2021-06-07,2025-01-07,13,2120.26,163.0969231,500,Mid-level,Retained,0,,275.84,68.72,388.66,1361.64,25.4
1390,2022-04-03,2025-04-20,9,1744.48,193.8311111,432.5,Mid-level,Retained,0,284,0,420.56,0,804.5,519.42
1391,2024-01-22,2025-03-26,7,1480.82,211.5457143,425.54,Mid-level,Retained,1,285,0,0,0,1336.68,144.14
1392,2022-04-19,2024-12-14,10,2822.78,282.278,686.28,Mid-level,Lapsed,0,,0,444.24,606.9,1771.64,0
1393,2023-01-18,2025-03-19,11,9244.52,840.4109091,2278.46,Major,Retained,0,286,0,0,2866.18,5376.22,1002.12
1394,2025-03-10,2025-03-28,2,330.4,165.2,178.72,General,Reactivated,0,287,0,0,0,0,330.4
1395,2025-03-31,2025-03-31,1,115.62,115.62,115.62,General,Reactivated,0,288,0,0,0,0,115.62
1396,2023-01-14,2025-05-15,11,9652.32,877.4836364,2337.56,Major,Retained,0,,0,0,1843.76,7012.92,795.64
1397,2022-11-26,2025-04-23,21,2905.36,138.3504762,399.76,Mid-level,Retained,1,,0,405.82,537,1508.74,453.8
1398,2024-10-09,2025-02-04,11,2500.64,227.3309091,502.96,Mid-level,Retained,0,289,0,0,0,1480.6,1020.04
1399,2023-09-16,2024-08-10,8,6673.18,834.1475,1798.52,Major,Lapsed,0,,0,0,2985.18,3688,0
1400,2023-08-21,2025-05-11,6,763.36,127.2266667,233.96,General,Retained,0,290,0,0,44.06,628.3,91
1402,2021-12-29,2025-04-22,28,3927.2,140.2571429,440.82,Mid-level,Retained,0,292,190.26,433.5,241.42,2703.34,358.68
1403,2021-06-07,2024-12-31,8,1416.32,177.04,396.68,Mid-level,Lapsed,0,293,480.42,53.54,243.76,638.6,0
1404,2021-08-24,2025-03-29,38,6862.934,180.6035263,599.72,Major,Retained,0,,961.608,298.22,1707.38,2999.986,895.74
1405,2024-05-08,2025-04-22,11,1390.5,126.4090909,225.2,Mid-level,Retained,0,294,0,0,0,586.94,803.56
1406,2024-08-09,2024-12-12,4,652.58,163.145,219.36,General,Lapsed,0,,0,0,0,652.58,0
1407,2024-10-06,2024-12-15,5,4074.06,814.812,1072.36,Mid-level,Lapsed,0,,0,0,0,4074.06,0
1408,2025-04-24,2025-04-24,1,62.24,62.24,62.24,General,Reactivated,0,295,0,0,0,0,62.24
1410,2022-08-25,2024-07-27,5,566.24,113.248,199.44,General,Lapsed,0,,0,146.82,127.84,291.58,0
1411,2022-07-03,2025-04-19,17,2672.9,157.2294118,472.92,Mid-level,Retained,0,,0,108.84,170.96,1893.6,499.5
1412,2024-01-18,2025-05-13,27,4187.32,155.0859259,393.1,Mid-level,Retained,0,,0,0,0,3912.58,274.74
1413,2024-07-07,2025-03-13,4,210.28,52.57,84.9,General,Retained,0,,0,0,0,192.32,17.96
1414,2024-11-23,2025-04-01,2,221.44,110.72,124.44,General,Retained,0,297,0,0,0,97,124.44
1415,2022-10-04,2025-04-22,31,4789.714,154.5069032,535.78,Mid-level,Retained,0,298,0,375.18,796.82,3258.914,358.8
1417,2023-01-04,2025-04-20,24,2490.02,103.7508333,323.92,Mid-level,Retained,0,300,0,0,386.42,1887.74,215.86
1418,2021-07-11,2025-05-19,47,7124.17,151.5780851,500.04,Major,Retained,0,,1120.32,842.86,731.64,3691.01,738.34
1419,2024-06-26,2025-04-19,4,4372,1093,2482.44,Mid-level,Retained,0,,0,0,0,3859.68,512.32
1420,2023-01-03,2025-03-26,21,2242.174,106.7701905,357.28,Mid-level,Retained,0,301,0,0,711.2,1302.654,228.32
1421,2024-02-24,2024-10-23,7,731.32,104.4742857,191.64,General,Lapsed,0,,0,0,0,731.32,0
1422,2021-04-16,2024-12-14,20,18408.28,920.414,1639.32,Major,Lapsed,0,,6039,3443.82,1187.6,7737.86,0
1423,2024-03-05,2025-03-12,7,5449.9,778.5571429,1339.8,Major,Retained,0,,0,0,0,4828.46,621.44
1424,2024-11-26,2025-05-21,9,7917.78,879.7533333,2433.72,Major,Retained,0,,0,0,0,3088.34,4829.44
1425,2024-01-11,2025-03-16,23,75747.54,3293.371304,9430.86,Principal,Retained,0,,0,0,0,50187.62,25559.92
1426,2025-03-17,2025-05-08,3,8640.52,2880.173333,3020.36,Major,Reactivated,1,,0,0,0,0,8640.52
1427,2025-03-14,2025-03-14,1,177.76,177.76,177.76,General,Reactivated,0,,0,0,0,0,177.76
1429,2021-04-05,2025-03-24,15,1385.34,92.356,199.44,Mid-level,Retained,1,302,818.64,0,178.44,272.38,115.88
1430,2023-12-01,2025-03-28,5,4792.8,958.56,2495.44,Mid-level,Retained,0,303,0,0,2495.44,2031,266.36
1431,2023-10-11,2025-04-22,11,2147.5,195.2272727,455.22,Mid-level,Retained,0,304,0,0,50.88,1340.4,756.22
1432,2021-10-14,2025-03-08,32,22364.478,698.8899375,1888.56,Major,Retained,0,305,1186.74,254.12,2908.28,16859.018,1156.32
1433,2024-01-13,2025-01-05,16,1854.74,115.92125,222.46,Mid-level,Retained,1,306,0,0,0,1626.7,228.04
1436,2023-09-24,2025-03-28,11,1943.82,176.7109091,468.14,Mid-level,Retained,0,,0,0,259.18,1629.34,55.3
1437,2021-08-24,2025-05-06,14,1729.64,123.5457143,225.08,Mid-level,Retained,0,,734.82,105.32,156.78,572.58,160.14
1438,2023-10-13,2025-03-20,8,1085.36,135.67,448.5,Mid-level,Retained,0,,0,0,101.14,451.36,532.86
1439,2024-12-20,2024-12-20,1,43.2,43.2,43.2,General,Lapsed,0,,0,0,0,43.2,0
1440,2023-10-25,2025-04-20,11,1101,100.0909091,244.46,Mid-level,Retained,0,,0,0,419.86,596.32,84.82
1441,2022-03-10,2025-03-31,6,1004.68,167.4466667,287.64,Mid-level,Retained,0,,0,651.18,0,210.76,142.74
1443,2024-11-19,2025-03-16,5,860.22,172.044,443.44,General,Retained,0,,0,0,0,850.2,10.02
1444,2024-09-29,2025-05-18,6,1252.94,208.8233333,355.04,Mid-level,Retained,0,307,0,0,0,438.02,814.92
1445,2024-08-08,2025-05-07,8,844.16,105.52,247.38,General,Retained,0,,0,0,0,485.18,358.98
1446,2025-02-06,2025-03-15,2,137.06,68.53,86.24,General,Reactivated,0,308,0,0,0,0,137.06
1447,2022-09-28,2024-06-30,5,567.74,113.548,196.92,General,Lapsed,0,309,0,372.28,171.76,23.7,0
1448,2023-03-02,2025-04-16,5,885.44,177.088,251.8,General,Retained,0,310,0,0,24.96,499.14,361.34
1449,2024-10-06,2025-04-24,8,705.9,88.2375,163.92,General,Retained,0,311,0,0,0,493.86,212.04
1450,2024-02-24,2025-03-18,12,2141,178.4166667,346.44,Mid-level,Retained,0,312,0,0,0,2048.26,92.74
1451,2024-10-09,2025-05-12,4,3341.88,835.47,1245.9,Mid-level,Retained,0,,0,0,0,720.9,2620.98
1452,2023-03-05,2024-11-23,7,3972.36,567.48,944.5,Mid-level,Lapsed,0,,0,0,1937.46,2034.9,0
1453,2023-11-25,2025-04-19,10,347320.98,34732.098,109747.32,Principal,Retained,0,,0,0,14720.58,305282.36,27318.04
1454,2021-10-02,2024-12-28,8,1634.16,204.27,357.3,Mid-level,Lapsed,0,,210.22,437.94,0,986,0
1455,2023-11-29,2025-05-15,14,2117.4,151.2428571,312.9,Mid-level,Retained,0,,0,0,34.02,1161.12,922.26
1456,2023-01-02,2024-01-08,4,576.38,144.095,204.86,General,Lapsed,0,,0,0,422.46,153.92,0
1457,2024-10-10,2025-04-24,3,377.48,125.8266667,192.86,General,Retained,0,,0,0,0,264.82,112.66
1458,2023-01-14,2024-08-01,8,1158.96,144.87,279.4,Mid-level,Lapsed,0,313,0,0,324.02,834.94,0
1460,2021-05-20,2024-11-28,10,396916.42,39691.642,76834.6,Principal,Lapsed,0,315,109505.16,85472.5,59926.4,142012.36,0
